run_id,XGBoost,RF
1,"([np.int64(2), np.int64(3), np.int64(13), np.int64(15)], np.float64(15.909185035408504))","([np.int64(2), np.int64(3), np.int64(13), np.int64(15), np.int64(44)], np.float64(19.82395219813658))"
2,"([np.int64(10), np.int64(22), np.int64(30), np.int64(39)], np.float64(16.279903889137554))","([np.int64(10), np.int64(22), np.int64(30), np.int64(39)], np.float64(18.603247366800858))"
3,"([np.int64(0), np.int64(4), np.int64(5), np.int64(27)], np.float64(15.325033253354498))","([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(27)], np.float64(19.93291669024185))"
4,"([np.int64(14), np.int64(34), np.int64(38), np.int64(49)], np.float64(15.530035492496008))","([np.int64(14), np.int64(34), np.int64(38), np.int64(49)], np.float64(17.690772504186643))"
5,"([np.int64(2), np.int64(11), np.int64(15), np.int64(36)], np.float64(17.87214055134482))","([np.int64(2), np.int64(8), np.int64(11), np.int64(15), np.int64(36)], np.float64(20.548051002480406))"
6,"([np.int64(5), np.int64(17), np.int64(41), np.int64(44)], np.float64(15.245947784988834))","([np.int64(5), np.int64(17), np.int64(32), np.int64(33), np.int64(41), np.int64(44)], np.float64(20.668589549822293))"
7,"([np.int64(13), np.int64(17), np.int64(29), np.int64(45)], np.float64(17.605386020216823))","([np.int64(13), np.int64(17), np.int64(29), np.int64(32), np.int64(42), np.int64(45)], np.float64(22.789045742805687))"
8,"([np.int64(10), np.int64(19), np.int64(37), np.int64(48)], np.float64(17.539518210262464))","([np.int64(10), np.int64(15), np.int64(19), np.int64(37), np.int64(48)], np.float64(21.4501529285884))"
9,"([np.int64(11), np.int64(36), np.int64(38), np.int64(44)], np.float64(17.37323620768408))","([np.int64(11), np.int64(16), np.int64(36), np.int64(38), np.int64(44)], np.float64(19.94526503640356))"
10,"([np.int64(27), np.int64(29), np.int64(41), np.int64(42)], np.float64(17.7174175603739))","([np.int64(3), np.int64(27), np.int64(29), np.int64(33), np.int64(41), np.int64(42), np.int64(49)], np.float64(22.434656302049582))"
11,"([np.int64(19), np.int64(31), np.int64(46), np.int64(49)], np.float64(16.587156416488085))","([np.int64(19), np.int64(31), np.int64(42), np.int64(46), np.int64(49)], np.float64(19.48481059703244))"
12,"([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(16.92977258043928))","([np.int64(7), np.int64(15), np.int64(38), np.int64(43)], np.float64(18.831476518519477))"
13,"([np.int64(8), np.int64(10), np.int64(31), np.int64(41)], np.float64(17.275666958426445))","([np.int64(1), np.int64(8), np.int64(9), np.int64(10), np.int64(31), np.int64(41)], np.float64(20.559906392882606))"
14,"([np.int64(16), np.int64(21), np.int64(40), np.int64(42)], np.float64(17.49225091499112))","([np.int64(16), np.int64(21), np.int64(37), np.int64(40), np.int64(42)], np.float64(20.622231070027848))"
15,"([np.int64(11), np.int64(19), np.int64(21), np.int64(41)], np.float64(16.139921925071057))","([np.int64(11), np.int64(19), np.int64(21), np.int64(41), np.int64(45)], np.float64(18.75705459653403))"
16,"([np.int64(4), np.int64(9), np.int64(19), np.int64(40)], np.float64(16.133405886407584))","([np.int64(4), np.int64(9), np.int64(19), np.int64(35), np.int64(40)], np.float64(20.203146857268468))"
17,"([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(17.501763777080818))","([np.int64(4), np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(22.135704170225285))"
18,"([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(16.630315800817005))","([np.int64(6), np.int64(31), np.int64(39), np.int64(48)], np.float64(19.797589346211556))"
19,"([np.int64(0), np.int64(2), np.int64(19), np.int64(32)], np.float64(16.229016976081432))","([np.int64(0), np.int64(2), np.int64(3), np.int64(19), np.int64(23), np.int64(32)], np.float64(19.803995366457933))"
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(20.349848653862566))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(20.98589093129684))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(16.19884335042433))","([np.int64(13), np.int64(15), np.int64(30), np.int64(39), np.int64(41)], np.float64(18.728785759136038))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(18.017081414931933))","([np.int64(4), np.int64(6), np.int64(11), np.int64(22), np.int64(46)], np.float64(20.217274608244946))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(16.573373774150678))","([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(17.832517466124955))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(16.37570199351552))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(18.251132810408613))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(18.465047236795073))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(27)], np.float64(21.67063956128531))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(17.212558220120016))","([np.int64(6), np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(19.764815129028932))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(17.083687730552874))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(18.991958925620484))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(15.727305787606678))","([np.int64(7), np.int64(19), np.int64(35), np.int64(38), np.int64(44), np.int64(48)], np.float64(21.04606836919323))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(16.681554918889823))","([np.int64(8), np.int64(14), np.int64(26), np.int64(38), np.int64(41)], np.float64(21.163154627895942))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(17.892665174458337))","([np.int64(2), np.int64(17), np.int64(20), np.int64(21), np.int64(27), np.int64(34), np.int64(35)], np.float64(22.102380232378955))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(44)], np.float64(20.558045076076077))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37), np.int64(44)], np.float64(22.620503087646167))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(18.76001477998622))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(20.50616627639164))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(18.055160773007312))","([np.int64(5), np.int64(18), np.int64(23), np.int64(41), np.int64(44), np.int64(45)], np.float64(22.745017976687173))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(17.460090084318473))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(18.017986572371555))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(20.189096437900933))","([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(20.95463417303851))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(17.438451777882488))","([np.int64(11), np.int64(17), np.int64(26), np.int64(32), np.int64(35), np.int64(41)], np.float64(20.086039529397198))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(18.655991616736866))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(44), np.int64(45)], np.float64(21.525947896071095))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(16.699748363230032))","([np.int64(11), np.int64(14), np.int64(18), np.int64(20), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(39)], np.float64(24.262207064983865))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(16.67389272196429))","([np.int64(5), np.int64(17), np.int64(21), np.int64(25), np.int64(43)], np.float64(18.8172570357854))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(16.740909877005233))","([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(17.81319700315367))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(15.998765639574064))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(17)], np.float64(17.826945570597236))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(17.33279221162487))","([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(19.568084534344738))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(17.356646478348196))","([np.int64(4), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(22.074671908817518))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(16.075503222089438))","([np.int64(15), np.int64(16), np.int64(22), np.int64(26), np.int64(38), np.int64(46), np.int64(49)], np.float64(22.09522775132965))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(18.697980947765537))","([np.int64(4), np.int64(8), np.int64(19), np.int64(26), np.int64(32), np.int64(45)], np.float64(22.70452154761766))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(18.724286093601787))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(20.546108987351175))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(16.833863211368357))","([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(18.888291789582027))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(18.267628655030766))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42)], np.float64(20.18779542738443))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(20.70171219027263))","([np.int64(0), np.int64(5), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(21.663980840679216))"
