run_id,XGBoost,RF
1,"([], np.float64(60.03932952782663))","([np.int64(2), np.int64(3), np.int64(9), np.int64(15), np.int64(47)], np.float64(57.61422613438471))"
2,"([], np.float64(64.2032491801797))","([np.int64(8), np.int64(22), np.int64(30), np.int64(45)], np.float64(71.06238924582078))"
3,"([], np.float64(54.52126440279322))","([np.int64(0), np.int64(5), np.int64(27), np.int64(29)], np.float64(44.674491031837675))"
4,"([np.int64(38), np.int64(49)], np.float64(76.42655393091032))","([np.int64(14), np.int64(38), np.int64(42), np.int64(48), np.int64(49)], np.float64(53.222706634403764))"
5,"([], np.float64(58.065403592736764))","([np.int64(2), np.int64(11), np.int64(15), np.int64(20)], np.float64(51.81507239066366))"
6,"([], np.float64(60.803806974506905))","([np.int64(0), np.int64(5), np.int64(16), np.int64(41)], np.float64(65.61224552608114))"
7,"([], np.float64(62.42772212325527))","([np.int64(2), np.int64(29), np.int64(45)], np.float64(57.66988722817559))"
8,"([], np.float64(62.35233255673275))","([np.int64(8), np.int64(10), np.int64(19), np.int64(23), np.int64(33), np.int64(34), np.int64(37)], np.float64(56.226190573757314))"
9,"([], np.float64(52.41011904836001))","([np.int64(9), np.int64(11), np.int64(18), np.int64(36), np.int64(44)], np.float64(53.486277001770894))"
10,"([], np.float64(56.32424127586704))","([np.int64(27), np.int64(42)], np.float64(60.54333752273419))"
11,"([np.int64(49)], np.float64(89.08133045266987))","([np.int64(10), np.int64(13), np.int64(19), np.int64(29), np.int64(37), np.int64(49)], np.float64(57.599110885100394))"
12,"([np.int64(38)], np.float64(113.4560999517979))","([np.int64(3), np.int64(7), np.int64(38)], np.float64(63.54833226992583))"
13,"([], np.float64(58.67486857835527))","([np.int64(10), np.int64(31)], np.float64(52.948234863511054))"
14,"([np.int64(40)], np.float64(125.0287139889239))","([np.int64(21), np.int64(23), np.int64(40), np.int64(42), np.int64(45), np.int64(47)], np.float64(51.01791263632799))"
15,"([np.int64(21)], np.float64(97.84107778992883))","([np.int64(11), np.int64(21)], np.float64(56.41605875912909))"
16,"([np.int64(40)], np.float64(104.7070145400707))","([np.int64(40)], np.float64(82.83489369850548))"
17,"([np.int64(18), np.int64(26), np.int64(27)], np.float64(70.60503356775848))","([np.int64(8), np.int64(18), np.int64(26), np.int64(27)], np.float64(47.65927893005858))"
18,"([], np.float64(62.031363195938916))","([np.int64(6), np.int64(48)], np.float64(62.423898784148015))"
19,"([], np.float64(55.56145934435795))","([np.int64(0), np.int64(2), np.int64(19), np.int64(32), np.int64(35), np.int64(37)], np.float64(44.53719252828913))"
20,"([np.int64(15), np.int64(28)], np.float64(87.83933446884396))","([np.int64(4), np.int64(7), np.int64(15), np.int64(17), np.int64(26), np.int64(28)], np.float64(54.96086409057563))"
21,"([np.int64(13), np.int64(30), np.int64(41)], np.float64(57.98204065277587))","([np.int64(2), np.int64(5), np.int64(10), np.int64(13), np.int64(15), np.int64(30), np.int64(35), np.int64(41)], np.float64(52.11879728632234))"
22,"([np.int64(46)], np.float64(92.3531743931847))","([np.int64(6), np.int64(11), np.int64(46)], np.float64(49.11045384242077))"
23,"([], np.float64(55.688613179794956))","([np.int64(0), np.int64(6), np.int64(14), np.int64(37), np.int64(42)], np.float64(52.330324487808575))"
24,"([], np.float64(58.05181945759274))","([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(40.2642019462852))"
25,"([], np.float64(62.90989890876812))","([np.int64(2), np.int64(13), np.int64(15), np.int64(45), np.int64(47)], np.float64(63.417590725411195))"
26,"([], np.float64(61.13742235063577))","([np.int64(0), np.int64(9), np.int64(16), np.int64(25), np.int64(31), np.int64(38), np.int64(47), np.int64(49)], np.float64(57.9580361471778))"
27,"([], np.float64(52.526527194502435))","([np.int64(6), np.int64(9), np.int64(19)], np.float64(48.142800564912754))"
28,"([], np.float64(54.97105537317347))","([np.int64(1), np.int64(19), np.int64(37), np.int64(39)], np.float64(66.70580909535192))"
29,"([np.int64(48)], np.float64(103.31568829309555))","([np.int64(14), np.int64(38), np.int64(48)], np.float64(68.9214785974512))"
30,"([], np.float64(54.824834011481435))","([np.int64(17), np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(45.79049646725315))"
31,"([], np.float64(65.21921570202063))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(40.597073877070876))"
32,"([np.int64(37)], np.float64(112.15507175033517))","([np.int64(7), np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(40.05051110574861))"
33,"([], np.float64(57.106230192838936))","([np.int64(5), np.int64(23), np.int64(45)], np.float64(48.38660690513989))"
34,"([], np.float64(52.09732747742918))","([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(36.32682850573427))"
35,"([np.int64(7), np.int64(30), np.int64(31), np.int64(49)], np.float64(68.06589712035496))","([np.int64(7), np.int64(30), np.int64(31), np.int64(39), np.int64(49)], np.float64(60.350789655234536))"
36,"([], np.float64(53.73972749782611))","([np.int64(11), np.int64(17), np.int64(35), np.int64(45)], np.float64(48.25178514359293))"
37,"([], np.float64(52.12073041897459))","([np.int64(15), np.int64(44)], np.float64(56.25555302900851))"
38,"([np.int64(20), np.int64(26), np.int64(28)], np.float64(62.8987543640791))","([np.int64(15), np.int64(18), np.int64(20), np.int64(25), np.int64(26), np.int64(27), np.int64(28)], np.float64(56.084663292064725))"
39,"([np.int64(25), np.int64(43)], np.float64(88.67531913887564))","([np.int64(12), np.int64(21), np.int64(25), np.int64(34), np.int64(43)], np.float64(58.43893385838822))"
40,"([], np.float64(54.49105963748385))","([np.int64(23), np.int64(33), np.int64(35), np.int64(44)], np.float64(50.60693076411162))"
41,"([], np.float64(58.93742076907829))","([np.int64(3), np.int64(11), np.int64(14)], np.float64(51.10552787057181))"
42,"([np.int64(49)], np.float64(98.14477641577719))","([np.int64(2), np.int64(6), np.int64(15), np.int64(20), np.int64(21), np.int64(43), np.int64(49)], np.float64(51.61454242678496))"
43,"([], np.float64(55.34960325634469))","([np.int64(10), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(45.811949765502376))"
44,"([np.int64(38), np.int64(46)], np.float64(75.66040556432968))","([np.int64(0), np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(42.39152556534835))"
45,"([], np.float64(61.4085828130967))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45), np.int64(48)], np.float64(41.742901405383634))"
46,"([], np.float64(59.73872816189439))","([np.int64(0), np.int64(12), np.int64(15), np.int64(28)], np.float64(64.09454181261088))"
47,"([], np.float64(60.71076766231943))","([np.int64(1), np.int64(10), np.int64(13), np.int64(41)], np.float64(53.45370751619861))"
48,"([], np.float64(62.56361725144717))","([np.int64(0), np.int64(13), np.int64(20), np.int64(23), np.int64(47)], np.float64(66.18983246394203))"
49,"([np.int64(26)], np.float64(108.30219919074287))","([np.int64(21), np.int64(26), np.int64(30), np.int64(38)], np.float64(54.02754921552371))"
