run_id,LassoNet,XGBoost,RF
34,"([np.int64(0), np.int64(2), np.int64(17), np.int64(24), np.int64(29), np.int64(30), np.int64(43)], np.float64(498.5359047904727))","([np.int64(24), np.int64(30), np.int64(31), np.int64(33), np.int64(41)], np.float64(567.3444146205334))","([np.int64(0), np.int64(2), np.int64(8), np.int64(13), np.int64(16), np.int64(17), np.int64(22), np.int64(24), np.int64(30), np.int64(31), np.int64(33), np.int64(41), np.int64(44)], np.float64(365.7882315854064))"
35,"([np.int64(0), np.int64(3), np.int64(5), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(34), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(45), np.int64(47)], np.float64(387.5436965056759))","([np.int64(5), np.int64(10), np.int64(21), np.int64(30), np.int64(37), np.int64(43), np.int64(47)], np.float64(449.20464554256046))","([np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(10), np.int64(13), np.int64(20), np.int64(21), np.int64(30), np.int64(36), np.int64(37), np.int64(39), np.int64(43), np.int64(47)], np.float64(362.3314399866925))"
36,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(325.00484710813515))","([np.int64(20), np.int64(36), np.int64(48)], np.float64(569.5670620040632))","([np.int64(1), np.int64(5), np.int64(9), np.int64(11), np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(36), np.int64(47), np.int64(48)], np.float64(378.6861900547852))"
37,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(30), np.int64(35), np.int64(37), np.int64(43), np.int64(45), np.int64(47), np.int64(48)], np.float64(367.59170821368446))","([np.int64(12), np.int64(16)], np.float64(604.6865931249098))","([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(16), np.int64(23), np.int64(48)], np.float64(334.1675281192186))"
38,"([np.int64(1), np.int64(9), np.int64(19), np.int64(26)], np.float64(514.5718629851169))","([np.int64(10), np.int64(22), np.int64(32), np.int64(33), np.int64(34)], np.float64(523.4105896687325))","([np.int64(4), np.int64(5), np.int64(7), np.int64(10), np.int64(19), np.int64(22), np.int64(24), np.int64(27), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(49)], np.float64(332.8011117099079))"
39,"([np.int64(3), np.int64(7), np.int64(15), np.int64(18), np.int64(25), np.int64(31), np.int64(34), np.int64(40), np.int64(43), np.int64(44)], np.float64(501.9168404137158))","([np.int64(24), np.int64(29), np.int64(32), np.int64(40), np.int64(46)], np.float64(544.4553183150214))","([np.int64(3), np.int64(10), np.int64(13), np.int64(15), np.int64(21), np.int64(24), np.int64(29), np.int64(32), np.int64(40), np.int64(42), np.int64(46)], np.float64(401.1580882192569))"
40,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(34), np.int64(37), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47)], np.float64(273.62361310247974))","([np.int64(16), np.int64(37), np.int64(41), np.int64(42)], np.float64(470.68161081777265))","([np.int64(5), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(16), np.int64(19), np.int64(23), np.int64(34), np.int64(37), np.int64(41), np.int64(42), np.int64(43), np.int64(47)], np.float64(331.8386861048613))"
41,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(49)], np.float64(292.7350635824889))","([np.int64(28), np.int64(29), np.int64(40), np.int64(43), np.int64(49)], np.float64(598.7832350496859))","([np.int64(1), np.int64(7), np.int64(10), np.int64(12), np.int64(18), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(37), np.int64(40), np.int64(43), np.int64(49)], np.float64(369.12765489306054))"
42,"([np.int64(0), np.int64(2), np.int64(3), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(218.06726858085926))","([np.int64(20), np.int64(24), np.int64(38), np.int64(41), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(421.11458998237674))","([np.int64(0), np.int64(8), np.int64(20), np.int64(24), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(366.36988350318035))"
43,"([np.int64(2), np.int64(3), np.int64(18), np.int64(19), np.int64(24), np.int64(26), np.int64(28), np.int64(30), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(43), np.int64(48), np.int64(49)], np.float64(503.82670131540976))","([np.int64(34), np.int64(37), np.int64(40), np.int64(43), np.int64(45)], np.float64(514.4542509507397))","([np.int64(1), np.int64(11), np.int64(12), np.int64(18), np.int64(20), np.int64(30), np.int64(32), np.int64(34), np.int64(37), np.int64(40), np.int64(43), np.int64(45)], np.float64(360.4762455592571))"
44,"([np.int64(4), np.int64(11), np.int64(28), np.int64(33), np.int64(36), np.int64(45), np.int64(48)], np.float64(519.0906558246248))","([np.int64(28), np.int64(29), np.int64(40), np.int64(42), np.int64(46), np.int64(47)], np.float64(482.37452723873514))","([np.int64(3), np.int64(6), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(22), np.int64(28), np.int64(29), np.int64(31), np.int64(40), np.int64(42), np.int64(46), np.int64(47)], np.float64(371.7987524539737))"
45,"([np.int64(10), np.int64(16), np.int64(20), np.int64(26), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(42), np.int64(49)], np.float64(522.3369461829907))","([np.int64(30), np.int64(34), np.int64(48)], np.float64(627.8734142796236))","([np.int64(3), np.int64(4), np.int64(10), np.int64(13), np.int64(20), np.int64(22), np.int64(24), np.int64(27), np.int64(30), np.int64(34), np.int64(35), np.int64(48)], np.float64(421.32705199511304))"
46,"([np.int64(0), np.int64(16), np.int64(20), np.int64(23), np.int64(25), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(37), np.int64(40), np.int64(44), np.int64(45)], np.float64(496.187654145811))","([np.int64(37), np.int64(42), np.int64(44)], np.float64(629.7862191606325))","([np.int64(0), np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(18), np.int64(23), np.int64(31), np.int64(32), np.int64(37), np.int64(42), np.int64(43), np.int64(44), np.int64(46)], np.float64(347.5990823701789))"
47,"([np.int64(18), np.int64(20), np.int64(28), np.int64(34), np.int64(35), np.int64(47)], np.float64(499.2105148267855))","([np.int64(35), np.int64(41), np.int64(44), np.int64(47), np.int64(49)], np.float64(551.1347660504752))","([np.int64(6), np.int64(7), np.int64(8), np.int64(16), np.int64(18), np.int64(28), np.int64(34), np.int64(35), np.int64(40), np.int64(41), np.int64(44), np.int64(47), np.int64(49)], np.float64(370.2927862119863))"
48,"([np.int64(14), np.int64(18), np.int64(29), np.int64(37), np.int64(46)], np.float64(508.99618767958333))","([], np.float64(505.93663415532325))","([np.int64(4), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(25), np.int64(27), np.int64(29), np.int64(32), np.int64(35), np.int64(36), np.int64(44), np.int64(47)], np.float64(370.036277359974))"
49,"([np.int64(2), np.int64(10), np.int64(18), np.int64(19), np.int64(20), np.int64(42), np.int64(46)], np.float64(523.1681836078288))","([np.int64(27), np.int64(35), np.int64(36)], np.float64(662.7570509750126))","([np.int64(4), np.int64(5), np.int64(6), np.int64(14), np.int64(15), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(35), np.int64(36), np.int64(42), np.int64(43), np.int64(46)], np.float64(394.49309498868837))"
50,"([np.int64(0), np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(239.18131120479705))","([np.int64(7), np.int64(12), np.int64(13), np.int64(30)], np.float64(432.055842735598))","([np.int64(0), np.int64(1), np.int64(5), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(30), np.int64(40), np.int64(48)], np.float64(331.2389768518374))"
51,"([np.int64(2), np.int64(5), np.int64(6), np.int64(8), np.int64(11), np.int64(13), np.int64(16), np.int64(18), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(312.5970221022497))","([np.int64(11), np.int64(25), np.int64(28), np.int64(31), np.int64(36), np.int64(41), np.int64(43), np.int64(48)], np.float64(320.2501412191006))","([np.int64(6), np.int64(11), np.int64(18), np.int64(25), np.int64(28), np.int64(31), np.int64(33), np.int64(36), np.int64(41), np.int64(43), np.int64(47), np.int64(48)], np.float64(340.00877320713755))"
52,"([np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(26), np.int64(28), np.int64(29), np.int64(33), np.int64(34), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(460.08599330003074))","([np.int64(40), np.int64(41), np.int64(46)], np.float64(574.5003452703124))","([np.int64(6), np.int64(8), np.int64(10), np.int64(13), np.int64(20), np.int64(22), np.int64(26), np.int64(29), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(46)], np.float64(350.54334354711193))"
53,"([np.int64(10), np.int64(11), np.int64(14), np.int64(23), np.int64(26), np.int64(28), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(537.1163077409087))","([np.int64(18), np.int64(29), np.int64(36), np.int64(38), np.int64(39), np.int64(43), np.int64(45), np.int64(46)], np.float64(440.076867256323))","([np.int64(1), np.int64(4), np.int64(7), np.int64(14), np.int64(17), np.int64(18), np.int64(29), np.int64(31), np.int64(36), np.int64(38), np.int64(39), np.int64(43), np.int64(45), np.int64(46), np.int64(48)], np.float64(368.8137720540772))"
54,"([np.int64(1), np.int64(2), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(284.7153877809908))","([np.int64(42), np.int64(45), np.int64(49)], np.float64(542.7934452325227))","([np.int64(1), np.int64(2), np.int64(12), np.int64(16), np.int64(20), np.int64(22), np.int64(26), np.int64(27), np.int64(28), np.int64(37), np.int64(42), np.int64(45), np.int64(48), np.int64(49)], np.float64(349.16075948173545))"
55,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(374.1012496354652))","([np.int64(22), np.int64(36), np.int64(47)], np.float64(667.4649352319187))","([np.int64(0), np.int64(3), np.int64(6), np.int64(13), np.int64(15), np.int64(20), np.int64(22), np.int64(25), np.int64(31), np.int64(36), np.int64(42), np.int64(47)], np.float64(385.8473875795093))"
56,"([np.int64(0), np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(46), np.int64(48), np.int64(49)], np.float64(282.9312726406448))","([np.int64(19), np.int64(31), np.int64(35), np.int64(38), np.int64(41)], np.float64(492.8757590634373))","([np.int64(4), np.int64(8), np.int64(11), np.int64(19), np.int64(20), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(35), np.int64(38), np.int64(41), np.int64(43)], np.float64(329.4684407079399))"
57,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(311.5209044888337))","([np.int64(47)], np.float64(744.1498872571804))","([np.int64(4), np.int64(6), np.int64(10), np.int64(15), np.int64(16), np.int64(17), np.int64(22), np.int64(23), np.int64(29), np.int64(34), np.int64(47)], np.float64(396.15123731139556))"
58,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(48)], np.float64(353.90434651323574))","([np.int64(27), np.int64(28), np.int64(33), np.int64(39), np.int64(46)], np.float64(533.5501911079588))","([np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(27), np.int64(28), np.int64(29), np.int64(33), np.int64(39), np.int64(44), np.int64(46)], np.float64(368.7857355474587))"
59,"([], np.float64(487.3455319793364))","([np.int64(16), np.int64(32), np.int64(46)], np.float64(573.39927691393))","([np.int64(1), np.int64(6), np.int64(7), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(20), np.int64(23), np.int64(25), np.int64(32), np.int64(36), np.int64(46), np.int64(49)], np.float64(348.38769351008386))"
60,"([np.int64(1), np.int64(16), np.int64(48)], np.float64(491.5253962058553))","([np.int64(26), np.int64(31), np.int64(32), np.int64(35), np.int64(42)], np.float64(496.7250055029372))","([np.int64(0), np.int64(1), np.int64(6), np.int64(7), np.int64(16), np.int64(20), np.int64(22), np.int64(26), np.int64(31), np.int64(32), np.int64(35), np.int64(42)], np.float64(340.76575169089233))"
61,"([np.int64(1), np.int64(9), np.int64(17), np.int64(22), np.int64(23), np.int64(26), np.int64(32), np.int64(33), np.int64(47), np.int64(48)], np.float64(512.5506138384914))","([np.int64(17), np.int64(36), np.int64(37), np.int64(41), np.int64(46)], np.float64(546.5495756923261))","([np.int64(0), np.int64(1), np.int64(8), np.int64(9), np.int64(15), np.int64(17), np.int64(22), np.int64(28), np.int64(34), np.int64(36), np.int64(37), np.int64(41), np.int64(46), np.int64(47)], np.float64(389.1010153661529))"
62,"([np.int64(29), np.int64(44), np.int64(45)], np.float64(546.6479547006329))","([np.int64(11), np.int64(29), np.int64(44), np.int64(45)], np.float64(550.920588008446))","([np.int64(2), np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(11), np.int64(20), np.int64(29), np.int64(30), np.int64(39), np.int64(44), np.int64(45), np.int64(47)], np.float64(396.4800703344309))"
63,"([np.int64(8), np.int64(19), np.int64(22)], np.float64(489.5169092378969))","([np.int64(14), np.int64(15), np.int64(25), np.int64(27), np.int64(34), np.int64(45), np.int64(47), np.int64(48)], np.float64(397.27244244081857))","([np.int64(3), np.int64(8), np.int64(13), np.int64(14), np.int64(15), np.int64(25), np.int64(27), np.int64(33), np.int64(34), np.int64(41), np.int64(45), np.int64(47), np.int64(48)], np.float64(340.12192545750565))"
64,"([np.int64(3), np.int64(14), np.int64(23), np.int64(24), np.int64(37), np.int64(45)], np.float64(499.65394638377916))","([np.int64(37), np.int64(38), np.int64(44), np.int64(45)], np.float64(543.6141708112681))","([np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(26), np.int64(27), np.int64(37), np.int64(38), np.int64(44), np.int64(45), np.int64(48)], np.float64(365.08331948799963))"
65,"([np.int64(15)], np.float64(467.1576097437764))","([np.int64(42), np.int64(44), np.int64(46)], np.float64(549.8593733400974))","([np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(14), np.int64(15), np.int64(21), np.int64(27), np.int64(28), np.int64(29), np.int64(42), np.int64(43), np.int64(44), np.int64(46)], np.float64(339.32472454890086))"
66,"([np.int64(16), np.int64(27)], np.float64(499.0940315661128))","([np.int64(27), np.int64(33), np.int64(43), np.int64(45), np.int64(48), np.int64(49)], np.float64(507.8613260293826))","([np.int64(4), np.int64(7), np.int64(17), np.int64(18), np.int64(25), np.int64(27), np.int64(33), np.int64(43), np.int64(45), np.int64(48), np.int64(49)], np.float64(357.7642941961541))"
67,"([np.int64(0), np.int64(5), np.int64(7), np.int64(12), np.int64(15), np.int64(22), np.int64(24), np.int64(28), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(40), np.int64(49)], np.float64(553.5172348550523))","([np.int64(29), np.int64(34), np.int64(36), np.int64(41), np.int64(48)], np.float64(543.9789412075145))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14), np.int64(26), np.int64(29), np.int64(34), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(48)], np.float64(390.7328101347393))"
68,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(48), np.int64(49)], np.float64(259.75091949571623))","([np.int64(32), np.int64(38), np.int64(45), np.int64(49)], np.float64(595.6081246794669))","([np.int64(0), np.int64(4), np.int64(13), np.int64(15), np.int64(20), np.int64(24), np.int64(29), np.int64(32), np.int64(36), np.int64(38), np.int64(40), np.int64(44), np.int64(45), np.int64(49)], np.float64(367.5729704137685))"
69,"([np.int64(0), np.int64(9), np.int64(10), np.int64(25), np.int64(31)], np.float64(456.64517309417124))","([np.int64(43), np.int64(46), np.int64(48)], np.float64(567.0179159277894))","([np.int64(0), np.int64(4), np.int64(8), np.int64(10), np.int64(11), np.int64(16), np.int64(23), np.int64(25), np.int64(32), np.int64(40), np.int64(43), np.int64(44), np.int64(46), np.int64(48)], np.float64(295.7875772735263))"
70,"([np.int64(32), np.int64(43)], np.float64(522.94915274711))","([np.int64(28), np.int64(42), np.int64(43)], np.float64(576.1549145592942))","([np.int64(2), np.int64(5), np.int64(7), np.int64(8), np.int64(16), np.int64(21), np.int64(22), np.int64(26), np.int64(28), np.int64(30), np.int64(32), np.int64(37), np.int64(42), np.int64(43)], np.float64(375.807366691618))"
71,"([np.int64(10), np.int64(13), np.int64(21), np.int64(26), np.int64(28), np.int64(30), np.int64(34), np.int64(45), np.int64(47)], np.float64(526.1485413373671))","([np.int64(22), np.int64(30), np.int64(34), np.int64(40), np.int64(46)], np.float64(582.6942235460882))","([np.int64(10), np.int64(13), np.int64(14), np.int64(18), np.int64(20), np.int64(22), np.int64(30), np.int64(32), np.int64(34), np.int64(39), np.int64(40), np.int64(46), np.int64(47)], np.float64(357.93995088231975))"
72,"([np.int64(2), np.int64(10), np.int64(13), np.int64(27), np.int64(38)], np.float64(496.52765789276305))","([np.int64(28), np.int64(41), np.int64(45), np.int64(46)], np.float64(485.1467253473279))","([np.int64(0), np.int64(1), np.int64(6), np.int64(11), np.int64(13), np.int64(21), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(41), np.int64(45), np.int64(46), np.int64(49)], np.float64(329.6562783548036))"
73,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(351.6756654299857))","([np.int64(23), np.int64(36), np.int64(39)], np.float64(597.9229132057867))","([np.int64(0), np.int64(2), np.int64(7), np.int64(11), np.int64(17), np.int64(21), np.int64(22), np.int64(23), np.int64(28), np.int64(35), np.int64(36), np.int64(39)], np.float64(373.26036606224835))"
74,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(16), np.int64(17), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(39), np.int64(41), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(397.6926549354467))","([np.int64(22), np.int64(26), np.int64(31), np.int64(45), np.int64(49)], np.float64(496.4177692866044))","([np.int64(0), np.int64(2), np.int64(5), np.int64(13), np.int64(16), np.int64(17), np.int64(22), np.int64(25), np.int64(26), np.int64(31), np.int64(35), np.int64(38), np.int64(45), np.int64(49)], np.float64(367.87270690936026))"
75,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(46), np.int64(49)], np.float64(345.0243653188297))","([np.int64(27), np.int64(32), np.int64(49)], np.float64(491.22089005311835))","([np.int64(3), np.int64(10), np.int64(16), np.int64(18), np.int64(20), np.int64(27), np.int64(32), np.int64(33), np.int64(34), np.int64(40), np.int64(49)], np.float64(331.4463255665588))"
76,"([np.int64(8), np.int64(13), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(27), np.int64(38), np.int64(42), np.int64(47), np.int64(48)], np.float64(509.1187867218278))","([np.int64(41), np.int64(48)], np.float64(695.6695481378082))","([np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(10), np.int64(14), np.int64(18), np.int64(23), np.int64(27), np.int64(31), np.int64(37), np.int64(41), np.int64(42), np.int64(45), np.int64(48)], np.float64(355.3611601034436))"
77,"([np.int64(3), np.int64(17), np.int64(25), np.int64(37), np.int64(41)], np.float64(566.7440114429285))","([np.int64(25), np.int64(45), np.int64(48)], np.float64(616.5374699189063))","([np.int64(3), np.int64(5), np.int64(8), np.int64(9), np.int64(12), np.int64(16), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(31), np.int64(38), np.int64(44), np.int64(45), np.int64(48)], np.float64(387.5571439902878))"
78,"([np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48)], np.float64(312.48317816815796))","([np.int64(23), np.int64(30), np.int64(38)], np.float64(570.1829805163276))","([np.int64(1), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(21), np.int64(23), np.int64(24), np.int64(30), np.int64(38), np.int64(47)], np.float64(344.018178149104))"
79,"([np.int64(0), np.int64(3), np.int64(17), np.int64(24), np.int64(29), np.int64(31), np.int64(33), np.int64(37), np.int64(47), np.int64(48)], np.float64(517.5828909457613))","([np.int64(12), np.int64(17), np.int64(30), np.int64(37), np.int64(38), np.int64(39), np.int64(49)], np.float64(450.08254242301496))","([np.int64(1), np.int64(4), np.int64(6), np.int64(11), np.int64(12), np.int64(17), np.int64(22), np.int64(25), np.int64(30), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(49)], np.float64(329.046852325381))"
