run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
0,"[0, 14, 15, 22, 54, 250, 267, 280, 281]","[0, 22, 57, 119, 140, 203, 244, 250, 251]","[0, 22, 250, 292, 298]"
1,"[7, 43, 51, 109, 141, 145, 262]","[7, 43, 181, 262, 293]","[7, 43]"
2,"[12, 74, 127, 254, 272, 296]","[74, 127, 153, 291, 294]","[127, 291]"
3,"[12, 39, 187, 196, 228, 239, 245, 267, 270, 286]","[116, 155, 214, 220, 228, 245, 277]","[196, 228]"
4,"[42, 102, 107, 110, 138, 152, 168, 293]","[107, 152, 167, 182, 184, 234, 283]","[42, 110, 117, 152]"
5,"[29, 45, 87, 99, 190, 201, 279]","[25, 32, 68, 90, 99, 278]","[28, 32, 278]"
6,"[34, 141, 147, 192, 212, 236, 242]","[34, 141, 218, 295]",[218]
7,"[8, 18, 36, 43, 67, 100, 133, 146, 173, 252]","[18, 62, 178, 181, 254, 256]","[18, 23, 49, 69, 252]"
8,"[24, 26, 46, 86, 98, 172, 231, 241, 252]","[6, 24, 26, 98, 241]","[98, 231]"
9,"[41, 84, 174, 227, 229, 233, 242, 243]","[69, 104, 172, 227, 233, 239, 243]","[119, 233]"
10,"[61, 72, 104, 154, 199, 203, 299]","[61, 72, 104, 122, 154, 216]","[61, 104, 154, 216]"
11,"[23, 172, 176, 212, 285]","[128, 172, 176, 271, 287]","[172, 176, 212]"
12,"[17, 72, 98, 114, 183, 195, 215, 263, 271]","[98, 180, 203, 209, 291]","[2, 106, 147, 196, 203, 215]"
13,"[37, 64, 208, 230, 284, 297]","[11, 50, 85, 218, 230, 256]","[37, 85]"
14,"[8, 36, 78, 122, 211, 228, 280]","[60, 98, 139, 194, 233]","[8, 36, 98, 139]"
15,"[26, 80, 126, 221, 262]","[26, 80, 110, 126, 221]","[80, 102, 221]"
16,"[10, 74, 161, 204, 240, 274, 294]","[74, 161, 256, 274, 291, 294]","[10, 55, 74]"
17,"[10, 113, 166, 282, 290, 292]","[57, 113, 290, 292]","[111, 213]"
18,"[55, 62, 100, 219, 248, 268, 297]","[39, 100, 115, 248]","[55, 58]"
19,"[23, 72, 141, 142, 163, 189, 255, 262, 280]","[12, 142, 193, 209]","[141, 157, 205, 280]"
20,"[10, 61, 102, 133, 174, 181, 217, 264, 295]","[102, 217, 224]","[10, 133, 173, 224]"
21,"[16, 23, 41, 60, 77, 104, 124, 151, 209, 229]","[16, 37, 41, 157, 183, 191, 226]","[41, 157, 192, 209]"
22,"[69, 100, 142, 194, 249, 280]","[18, 19, 85, 197, 270, 280]","[19, 39, 85, 100, 270, 280]"
23,"[68, 122, 196, 249, 256, 263, 299]","[68, 86, 115, 205, 223]","[68, 113, 114, 115, 249]"
24,"[23, 47, 145, 148, 204, 234]","[105, 148, 164, 204, 234]","[23, 80]"
25,"[42, 43, 45, 109, 119, 132, 248]","[51, 86, 119, 175, 248, 280]","[47, 119]"
26,"[19, 44, 138, 159, 166, 193, 207, 286]","[117, 162, 163, 202]","[162, 163, 202]"
27,"[50, 68, 83, 215, 265, 289]","[3, 72, 273]","[179, 215, 273, 289]"
28,"[10, 33, 38, 43, 72, 73, 75, 82, 111, 117, 196]","[57, 72, 79, 117]","[79, 111, 181]"
29,"[1, 160, 179, 228, 251, 252, 272, 280, 290]","[4, 29, 65, 73, 157, 208, 290]","[29, 208, 251, 272, 290]"
30,"[14, 87, 91, 93, 252, 290]","[52, 93, 252, 261, 299]","[87, 252, 280, 290]"
31,"[70, 76, 156, 171, 227, 263, 297]","[70, 122, 156, 177, 227]","[76, 171, 227, 236, 263]"
32,"[50, 55, 61, 126, 201, 227, 232, 273]","[2, 50, 126, 199, 269]","[2, 50, 162, 216, 227, 297]"
33,"[59, 103, 147, 232, 239, 244, 247, 285]","[96, 214, 226, 232, 244]","[83, 254, 276, 291]"
34,"[34, 52, 54, 91, 111, 200, 249, 284]","[6, 16, 91, 200]","[34, 62, 91, 200]"
35,"[1, 21, 49, 176, 217, 270, 279]","[1, 49, 75, 82, 217, 285]","[1, 25, 184, 254]"
36,"[59, 88, 92, 120, 147, 191, 267, 292]","[88, 91, 191, 234]","[109, 136, 211]"
37,"[12, 106, 117, 188, 218, 257, 283]","[47, 107, 108, 240, 257]","[182, 257]"
38,"[17, 72, 79, 132, 164, 183]","[89, 132, 146, 244, 257, 274, 289]","[17, 89]"
39,"[35, 41, 45, 106, 291]","[28, 35, 37, 106, 112]","[45, 163, 230, 291]"
40,"[1, 61, 70, 109, 119, 133, 147, 184, 272, 273]","[1, 29, 73, 119, 203, 272, 292]","[1, 73, 272, 292]"
41,"[43, 82, 127, 240, 276, 284]","[6, 43, 82]","[82, 240, 276, 284]"
42,"[25, 37, 88, 117, 208, 233, 251, 255, 262]","[25, 88, 233, 255]","[25, 37, 125, 233, 267]"
43,"[25, 50, 90, 118, 216, 224, 266, 290, 297]","[55, 66, 206, 224, 248, 278]","[55, 66, 224]"
44,"[33, 38, 49, 187, 196, 298]","[33, 38, 64]","[33, 196]"
45,"[27, 141, 203, 204, 267, 272, 289]","[27, 106, 200, 203, 231, 272]","[52, 199, 203, 290]"
46,"[19, 41, 53, 101, 194, 287, 299]","[19, 53, 179, 201, 205, 263, 287]",[101]
47,"[18, 85, 130, 178, 248, 286]","[18, 69, 99, 123, 178, 207, 240]","[18, 49, 97, 99, 207, 240, 248, 286]"
