run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
0,"[43, 144, 163, 252, 280, 295]","[43, 144, 280, 295]","[43, 144, 163, 280, 295]"
1,"[0, 8, 41, 169, 195, 225, 245]","[0, 7, 81, 112, 184]",[0]
2,"[32, 45, 58, 87, 182, 209, 245, 293, 297]","[16, 87, 118, 151, 297]","[4, 33, 87, 98, 107]"
3,"[26, 103, 119, 167, 187, 189, 194, 240, 279]","[167, 187, 189, 194, 240]","[142, 187, 189, 194, 240]"
4,"[74, 80, 81, 88, 246]","[10, 80, 81, 88, 295]","[41, 295]"
5,"[12, 59, 97, 131, 140, 226, 233]","[61, 123, 212, 233]","[61, 123, 131, 140, 212, 233]"
6,"[7, 9, 32, 65, 174, 198, 268]","[9, 31, 198, 254, 279, 288]","[7, 9, 65, 198]"
7,"[8, 41, 179, 181, 226, 227, 236, 254]","[169, 227, 234, 250, 283, 292]",[227]
8,"[63, 91, 164, 181]","[63, 82, 181, 257]","[63, 181]"
9,"[17, 88, 150, 166, 268, 290]","[11, 88, 122, 149, 150]","[106, 149]"
10,"[11, 18, 77, 85, 93, 143, 227]","[67, 77, 208]",[139]
11,"[59, 64, 75, 77, 81, 100, 105, 172, 212, 280]","[59, 100, 160, 172, 266]","[56, 59, 64, 75, 172]"
12,"[1, 21, 37, 99, 106, 149, 240, 286]","[37, 226, 240, 283]","[136, 226, 240]"
13,"[8, 86, 212, 248, 260]","[8, 82, 248]","[8, 248]"
14,"[154, 248, 254]","[27, 65, 179, 242, 279]","[27, 179, 279]"
15,"[46, 70, 71, 88, 157, 231, 259, 262, 298]","[46, 109, 237, 259, 298]","[46, 70, 109, 237]"
16,"[55, 63, 162, 164, 207, 232]","[89, 151, 164]","[63, 164, 276]"
17,"[75, 77, 132, 162, 193]","[120, 260, 280]","[29, 120, 280]"
18,"[61, 83, 85, 150, 160, 247, 275]","[61, 86, 249]","[6, 83]"
19,"[56, 90, 97, 123, 188, 210]","[36, 56, 90, 129, 210]","[56, 90, 97, 210]"
20,"[44, 59, 85, 86, 156, 296]","[1, 59, 86, 148]","[86, 296]"
21,"[73, 75, 83, 113, 163, 205, 266]","[83, 122, 161]","[83, 122, 161]"
22,"[25, 38, 45, 171, 173, 217, 222, 250, 273]","[37, 38, 217, 222]","[37, 38, 222]"
23,"[2, 197, 261]","[2, 189, 261]","[2, 189, 261]"
24,"[103, 236, 259]","[103, 236, 259]","[103, 259]"
25,"[1, 53, 64, 74, 133, 137]","[20, 74, 77, 133]",[133]
26,"[135, 150, 172, 181]","[135, 174, 181, 261]","[135, 181]"
27,"[32, 100, 195, 243, 282, 286, 295, 299]","[19, 26, 195, 282, 299]","[154, 282]"
28,"[44, 70, 151, 215, 292, 295]","[74, 216]","[216, 292, 294, 295]"
29,"[6, 20, 24, 25, 58, 106, 248, 284, 287]","[6, 21, 49, 234]","[6, 284]"
30,"[48, 73, 101, 182, 208, 272, 285]","[48, 101, 182, 272, 285, 293]","[94, 101, 272]"
31,"[5, 23, 46, 51, 97, 131, 140, 191, 271]","[51, 133, 143, 198, 209, 273]","[220, 246, 282]"
32,"[49, 54, 116, 126, 280]","[49, 54, 280]","[49, 54, 280]"
33,"[12, 21, 35, 59, 69, 162, 164, 187, 262]","[14, 21, 203]","[14, 59]"
34,"[0, 6, 34, 105, 207, 225]","[0, 6, 21, 56, 225]","[0, 6, 12, 21, 225]"
35,"[87, 96, 130, 253]","[41, 216]","[96, 253]"
36,"[114, 131, 183, 218, 235]","[21, 26, 48, 233, 260]","[218, 287]"
37,"[73, 269, 279, 286]","[37, 73, 269, 279, 286]","[269, 279, 286, 295]"
38,"[10, 45, 160, 247, 262]","[28, 74, 152, 195, 247, 262, 276]","[28, 42, 127, 195, 262]"
39,"[69, 84, 116, 135, 186, 203, 264]","[44, 79, 117, 118]","[69, 84, 116, 203]"
40,"[19, 34, 209, 210, 282, 285, 288]","[15, 99, 172, 210]","[97, 117, 159, 209]"
