run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
0,"[16, 24, 69, 145, 179, 181, 214, 225, 250]","[13, 16, 223, 225, 241, 250, 261, 274]","[24, 57, 128, 151, 182]"
1,"[12, 18, 35, 44, 79, 102, 151, 202, 214, 270]","[30, 73, 103, 148, 151, 166, 167, 189, 214, 251]","[44, 182, 190, 260, 270]"
2,"[18, 53, 59, 66, 82, 93, 114, 133, 156, 163, 227, 292]","[11, 82, 133, 141, 156, 180, 203, 208, 227]","[82, 133, 159, 161, 227, 297]"
3,"[46, 53, 65, 189, 197, 208, 230, 272, 273]","[1, 52, 141, 171, 197, 230, 241, 272, 273, 283]","[1, 87, 197, 241, 284]"
4,"[24, 94, 102, 114, 168, 185, 200, 205, 245, 248, 268]","[97, 106, 129, 185, 189, 248, 256, 261, 268, 272, 278]","[97, 129, 268]"
5,"[12, 46, 59, 107, 109, 155, 176, 182, 196, 248, 256, 257]","[59, 79, 88, 107, 231, 247, 282, 292]","[46, 109, 196, 269]"
6,"[52, 61, 70, 81, 112, 153, 160, 217, 226, 235]","[28, 86, 115, 147, 242, 254]","[0, 27, 58, 291]"
7,"[53, 89, 102, 123, 143, 149, 154, 212, 261, 262, 282, 283, 291]","[9, 17, 40, 50, 66, 89, 149, 180, 222, 250]","[17, 89, 97, 143, 271]"
8,"[2, 32, 39, 51, 78, 144, 165, 186, 191, 200, 233]","[2, 22, 51, 72, 182, 204, 218]","[15, 51, 68, 106, 200, 218, 228]"
9,"[44, 61, 81, 91, 111, 113, 120, 176, 191]","[76, 89, 111, 116, 142, 176, 191, 282]","[44, 109, 131, 176]"
10,"[0, 24, 62, 86, 90, 107, 132, 134, 170, 209, 231, 232, 254, 264, 294]","[0, 107, 136, 185, 294]","[0, 86, 152, 294]"
11,"[7, 47, 94, 107, 183, 209, 223, 228, 260, 263]","[47, 48, 109, 209, 223, 239, 260]","[88, 183, 263, 298]"
12,"[4, 57, 152, 198, 277]","[4, 57, 152, 198, 229, 269]","[14, 89, 121, 269]"
13,"[0, 38, 40, 43, 117, 139, 158, 174, 196, 232, 249, 263]","[21, 25, 113, 116, 187, 200, 209]","[196, 209, 232, 243, 263]"
14,"[0, 7, 133, 175, 190, 195, 200, 246, 261]","[7, 40, 52, 175, 189, 195, 200, 205]","[7, 175, 190, 195, 200, 279]"
15,"[23, 38, 77, 90, 97, 122, 184, 239, 240, 281, 290]","[23, 34, 38, 97, 129, 224, 284, 294]","[23, 34, 38, 232, 284]"
16,"[17, 40, 76, 93, 170, 181, 185, 192, 228, 239, 265, 277]","[26, 38, 84, 92, 188, 205, 241, 246, 250, 277]","[25, 38, 53, 73, 122, 141, 174, 277]"
17,"[59, 60, 80, 97, 148, 189, 208, 213, 218, 225, 240, 246, 265]","[8, 37, 38, 57, 148, 176, 181, 187, 251]","[57, 123, 148, 187, 209, 246]"
18,"[1, 13, 18, 34, 51, 66, 136, 198, 203, 216, 232, 270, 295, 297]","[1, 18, 144, 216, 232, 256, 288]","[1, 18, 144, 216, 232]"
19,"[14, 24, 26, 50, 60, 167, 179, 229, 243, 252, 286]","[24, 80, 109, 123, 140, 176, 213, 297]","[12, 24, 60, 80, 139, 142]"
20,"[25, 34, 48, 50, 77, 112, 131, 169, 277]","[14, 26, 40, 56, 86, 110, 238]","[25, 26, 40, 138, 249, 277, 296]"
21,"[51, 67, 135, 142, 173, 182, 204]","[63, 67, 138, 153, 182, 279]","[67, 106, 182, 210, 250, 279, 286]"
22,"[2, 14, 30, 77, 79, 85, 176, 190, 222, 227, 246, 291]","[10, 14, 85, 210, 227, 246, 276, 287, 294]","[14, 85, 246]"
23,"[7, 13, 17, 46, 53, 76, 84, 122, 164, 169, 236, 239]","[13, 21, 46, 84, 130, 164, 189, 238, 275]","[13, 46, 236, 295]"
24,"[44, 68, 97, 141, 195, 203, 204, 224, 230, 248, 260, 262, 265]","[24, 38, 53, 102, 168, 204, 220, 248]","[53, 118, 159, 168, 204, 276]"
25,"[3, 30, 47, 67, 147, 158, 191, 198, 202, 236, 268, 272]","[57, 72, 89, 158, 198, 202, 206, 286]","[67, 72, 153, 179, 198]"
26,"[0, 43, 96, 113, 158, 166, 168, 190, 195, 245, 257, 262]","[21, 30, 134, 152, 158, 168, 190, 289, 295]","[0, 158, 168, 184, 190, 258]"
27,"[43, 117, 178, 185, 221, 255, 283, 284]","[16, 32, 43, 117, 221, 255, 283, 284]","[64, 221, 283]"
28,"[25, 31, 70, 106, 122, 138, 141, 180, 247, 289]","[26, 106, 122, 138, 152, 163, 216, 289]","[26, 106, 144, 152, 163, 216, 289]"
29,"[13, 38, 44, 70, 141, 199, 224, 237, 272, 280]","[31, 38, 44, 190, 199, 214]","[31, 38, 81, 141, 190, 199, 291, 299]"
30,"[41, 60, 113, 129, 147, 164, 176, 185, 196]","[41, 80, 81, 156, 176, 213, 235]","[41, 80, 81, 151, 176, 213]"
31,"[26, 62, 99, 121, 133, 135, 177, 190, 205, 254]","[26, 80, 111, 113, 220, 239, 245, 288, 296]","[9, 121, 135, 220]"
32,"[17, 50, 93, 100, 169, 177, 222, 278, 286]","[0, 19, 48, 50, 80, 178]","[50, 53, 80, 93, 268, 273, 286]"
33,"[24, 77, 123, 137, 138, 173, 176, 195, 262]","[24, 35, 50, 127, 137, 138, 150, 237, 238]","[53, 127, 138, 142, 182]"
34,"[6, 11, 46, 62, 81, 180, 184, 203, 232, 256]","[62, 75, 173, 184, 199, 209, 232, 285]","[62, 110, 184, 209]"
35,"[4, 10, 12, 13, 85, 98, 104, 162, 185, 209, 232, 254]","[10, 36, 41, 45, 85, 101, 104, 121, 135, 154, 209, 254]","[41, 102, 229]"
36,"[21, 43, 63, 192, 219, 261]","[21, 39, 43, 63, 76, 107, 192, 244]","[21, 43, 55, 63, 219]"
37,"[36, 37, 69, 87, 120, 183, 204, 255, 279, 283]","[37, 38, 46, 69, 88, 183, 242, 245]","[69, 171, 241]"
38,"[81, 85, 106, 111, 122, 129, 141, 157, 182, 207, 208, 251, 293]","[6, 18, 81, 106, 129, 141, 170, 263, 293]","[55, 81, 106, 129, 263, 293]"
39,"[5, 80, 91, 92, 105, 107, 136, 151, 162, 170, 182, 197, 217, 293]","[10, 24, 29, 36, 86, 90, 92, 99, 146, 182, 233]","[79, 140, 146, 197, 222, 255]"
40,"[12, 45, 60, 125, 128, 221, 243, 257]","[123, 172, 197, 221, 257, 278]","[142, 172, 197, 221, 278, 293]"
41,"[53, 137, 141, 224, 262, 277, 298]","[35, 53, 86, 224, 277]","[7, 53, 224, 277]"
42,"[50, 52, 61, 78, 107, 135, 137, 241, 244, 282]","[20, 23, 50, 52, 103, 174, 208, 240, 241]","[23, 103, 176, 185, 208, 275]"
43,"[15, 49, 99, 112, 134, 139, 148, 158, 200, 248]","[11, 49, 68, 83, 134, 162]","[11, 68, 125, 134, 162]"
44,"[22, 41, 45, 49, 75, 88, 94, 112, 143, 195, 209, 229, 231, 246, 263, 286, 292, 295]","[141, 143, 174, 209, 231, 263, 279, 285]","[69, 141, 209, 221]"
45,"[21, 25, 46, 48, 51, 93, 99, 108, 140, 146, 162, 171, 208, 209, 211, 282]","[17, 21, 48, 51, 162, 209, 282]","[16, 108, 209, 273]"
46,"[22, 30, 73, 112, 170, 176, 181, 214, 272, 290]","[2, 26, 30, 112, 181, 246, 247, 272, 290]","[112, 200, 246]"
47,"[28, 41, 50, 92, 103, 116, 137, 174, 291, 296]","[66, 103, 116, 174, 217, 265]","[28, 50, 103, 116]"
48,"[36, 48, 131, 153, 162, 167, 208, 218, 251]","[42, 134, 142, 149, 167, 208]","[36, 137, 153, 167, 208, 251]"
49,"[20, 30, 34, 45, 80, 102, 141, 196, 206, 210]","[45, 141, 174, 209, 219, 272]","[174, 219, 248, 273]"
50,"[1, 19, 112, 116, 172, 215, 239, 258, 297]","[1, 19, 38, 116, 120, 172, 180, 182, 297]","[1, 19, 38, 116, 172]"
51,"[23, 46, 91, 116, 162, 185, 195, 235, 238, 255, 276, 282, 285]","[76, 86, 138, 209, 232, 238, 254]","[39, 46, 185, 238, 254]"
52,"[2, 9, 35, 90, 151, 195, 205, 211, 228, 229, 247, 282]","[26, 83, 91, 203, 247]","[17, 186, 247]"
53,"[17, 25, 31, 48, 68, 82, 116, 192, 218, 253, 276]","[25, 52, 68, 108, 167, 192, 253, 276, 296]","[25, 31, 68, 192, 298]"
54,"[24, 119, 126, 147, 148, 170, 212, 254, 281]","[45, 131, 147, 170, 212, 249, 252]","[45, 131, 147, 170, 212, 249, 252]"
55,"[5, 10, 90, 92, 115, 171, 180, 232, 233, 256, 262]","[5, 13, 66, 116, 180, 189, 192, 196, 267]","[2, 5, 13, 192, 267]"
56,"[78, 88, 93, 109, 136, 152, 209, 215, 217, 219, 255]","[30, 54, 109, 136, 178, 209]","[109, 136, 152, 209, 215]"
57,"[55, 107, 111, 117, 192, 202, 234, 239, 256, 293, 297]","[107, 115, 130, 155, 167, 180, 192, 196, 293, 297]","[1, 2, 107, 202, 293]"
58,"[13, 53, 58, 69, 98, 146, 149, 170, 180, 203, 206, 237]","[69, 79, 124, 173, 204, 249]","[20, 29, 44, 79, 143, 195]"
59,"[1, 86, 104, 109, 182, 195, 198, 222, 224, 284]","[31, 154, 175, 224, 284]","[31, 70, 222, 224, 230, 284]"
