run_id,harderLASSO ANN - 0.7lambda,harderLASSO ANN - lambda,harderLASSO ANN - 1.3lambda
0,"[85, 100, 155, 216, 228, 232, 245, 285]","[0, 32, 85, 171, 193, 211, 216, 241, 276]","[32, 211, 216, 276]"
1,"[0, 90, 96, 107, 118, 133, 180, 207, 250]","[0, 57, 107, 118, 140, 207, 279, 294]","[51, 53, 90, 107, 168, 207, 294]"
2,"[26, 89, 132, 150, 180, 187, 288, 298]","[8, 81, 220, 228, 262]","[8, 132, 150, 220, 236]"
3,"[40, 70, 82, 102, 109, 139, 155, 201, 247, 257, 272, 284]","[70, 155, 201, 272]","[70, 102, 155, 201, 257, 272]"
4,"[6, 9, 53, 117, 193, 221, 223, 299]","[28, 53, 74, 125, 146, 173]","[28, 53, 74, 125, 146, 283]"
5,"[45, 105, 183, 192, 201, 258, 264]","[45, 102, 105, 182, 191, 201, 295]","[45, 105, 109, 149, 192]"
6,"[23, 27, 32, 82, 95, 131, 193, 210, 243, 249, 282, 289]","[27, 76, 131, 161, 229, 243, 275, 282]","[27, 131, 289, 291]"
7,"[39, 102, 114, 239, 262, 274]","[39, 73, 96, 102, 211, 265, 289]","[39, 73, 96, 102, 211, 265, 289]"
8,"[23, 45, 71, 81, 163, 166, 172, 219, 279]","[45, 102, 110, 143, 172, 209, 240]","[102, 110, 172, 240]"
9,"[1, 23, 25, 36, 75, 110, 122, 137, 141, 211, 222]","[1, 36, 125, 163, 211, 233]","[75, 108, 128]"
10,"[36, 126, 164, 165, 252, 263, 277]","[58, 61, 65, 111, 130, 164, 165, 212, 252, 277]","[65, 71, 97, 164, 212, 288]"
11,"[45, 57, 74, 78, 152, 175, 233, 250]","[0, 78, 79, 152, 153, 265, 279]","[78, 213, 250]"
12,"[81, 95, 118, 139, 144, 168, 189, 190, 250, 283, 290]","[7, 58, 114, 120, 168, 182, 188, 194, 252]","[40, 73, 81, 177, 232, 281]"
13,"[37, 48, 60, 140, 240, 243, 252, 292]","[7, 60, 155, 194, 243, 296]","[160, 170, 237, 243, 296]"
14,"[21, 30, 88, 90, 107, 112, 136, 141, 146, 149, 151, 233, 235]","[30, 33, 34, 88, 181]","[106, 107]"
15,"[7, 23, 53, 113, 156, 173, 194, 216, 239, 270, 285]","[50, 116, 162, 178, 216]","[7, 23, 270, 274]"
16,"[23, 94, 107, 129, 133, 149, 153, 208, 228]","[107, 129, 133, 150, 208, 228, 280, 285]","[29, 94, 129, 285]"
17,"[45, 63, 112, 133, 134, 164, 243, 251]","[35, 49, 112, 114, 133, 152, 162, 180, 214, 243, 272]","[26, 112, 152, 272]"
18,"[0, 33, 41, 71, 85, 101, 118, 227, 234]","[33, 38, 41, 43, 85, 101, 227]","[41, 71, 85, 101, 227, 256]"
19,"[0, 8, 46, 48, 75, 78, 89, 100, 104, 121, 250, 251, 285, 294]","[8, 46, 75, 89, 111, 153, 155, 205, 251, 285]","[15, 46, 89, 111, 228, 250, 285]"
20,"[22, 50, 70, 104, 130, 138, 207, 216, 273]","[45, 81, 122, 123, 130, 138, 271]","[54, 123, 130, 138, 216]"
21,"[0, 34, 131, 140, 235]","[0, 21, 34, 131, 188]","[0, 21, 34, 52, 131]"
22,"[14, 25, 26, 40, 85, 121, 150, 184, 224, 228]","[78, 90, 210, 211, 217, 224, 286, 296]","[78, 82, 135, 144, 211, 217, 224, 286]"
23,"[46, 49, 60, 124, 140, 192, 197, 248, 273]","[46, 49, 154, 192, 197, 233, 250, 273, 284]","[45, 46, 49, 186, 250, 273]"
24,"[20, 87, 95, 141, 152, 199, 206, 243]","[10, 19, 75, 87, 141, 156, 171]","[87, 171, 243]"
25,"[93, 99, 107, 159, 160, 195, 213]","[26, 107, 126, 160, 223, 255]","[26, 61, 107, 223, 294]"
26,"[33, 82, 101, 127, 131, 141, 146, 157, 162, 167, 192, 220, 238, 298]","[22, 50, 131, 141, 150, 220, 235, 298]","[77, 141, 146, 200]"
27,"[29, 101, 102, 138, 182, 188, 212, 230, 269, 279]","[8, 11, 17, 38, 79, 138, 188, 230]","[79, 182, 279, 296]"
28,"[22, 24, 35, 76, 119, 189, 238, 244, 263, 298]","[22, 61, 69, 119, 177, 189, 238, 262, 263]","[176, 262]"
29,"[21, 26, 59, 62, 113, 127, 180, 276, 277]","[26, 36, 42, 62, 121, 180, 268]","[26, 42, 180, 196, 294]"
30,"[90, 110, 147, 156, 163, 179, 194, 198, 234, 247, 253, 279]","[7, 128, 156, 163, 180, 194, 198, 223, 254]","[90, 110, 147, 179, 253]"
31,"[84, 89, 100, 115, 120, 123, 130, 136, 225, 257, 267]","[12, 30, 51, 123, 136, 233, 257, 267]","[100, 233, 267]"
32,"[17, 20, 68, 77, 148, 157, 210, 247, 275, 276, 296]","[31, 68, 77, 99, 148, 150, 159, 276]","[68, 150, 296]"
33,"[0, 31, 84, 103, 168, 187, 190, 196, 295]","[0, 72, 117, 218, 246]","[84, 117, 158, 174, 218]"
34,"[98, 107, 108, 111, 136, 199, 219, 236, 265, 281]","[97, 100, 126, 193, 201, 236, 239, 293]","[31, 99, 193, 199]"
35,"[1, 20, 41, 86, 88, 141, 155, 190, 262]","[69, 81, 90, 155, 230, 262, 273]","[81, 86, 135, 190, 230]"
36,"[8, 12, 14, 66, 89, 131, 143, 199, 246]","[8, 66, 143, 199, 246, 282]","[51, 66, 89, 199, 248]"
37,"[94, 164, 202, 241, 255, 260, 268, 293]","[46, 95, 103, 126, 230, 235]","[46, 95, 126, 142, 230, 247]"
38,"[6, 12, 77, 82, 106, 125, 230, 233, 271]","[56, 74, 77, 150, 222, 230]","[54, 74, 205]"
39,"[74, 106, 186, 209, 278]","[38, 39, 186, 209, 278]","[39, 209]"
40,"[0, 29, 81, 97, 128, 134, 169, 182, 205, 208, 219]","[50, 97, 196, 221, 255, 284]","[128, 161, 196]"
41,"[175, 186, 192, 216, 240, 277]","[4, 37, 102, 186, 192, 216, 240]","[14, 71, 102, 180, 203, 216]"
42,"[33, 71, 98, 99, 173, 228, 244, 251]","[17, 103, 183, 217, 244, 291]","[17, 60, 99, 217]"
43,"[6, 27, 88, 119, 187, 189, 223, 225, 261, 276]","[26, 52, 85, 107, 133, 257]","[154, 180, 259, 260]"
44,"[17, 52, 57, 93, 129, 148, 163, 209, 224]","[4, 31, 94, 106, 159, 209, 223]","[17, 31, 203, 209, 223]"
45,"[128, 177, 212, 264, 293]","[1, 8, 15, 58, 191, 264]","[1, 128, 177, 212]"
46,"[57, 85, 118, 126, 173, 196, 199, 202, 224, 238]","[67, 77, 133, 174, 182, 238, 296]","[67, 133, 174, 182, 240, 296]"
