run_id,XGBoost,RF
20,"([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(14.094036269416744))","([np.int64(4), np.int64(7), np.int64(15), np.int64(28)], np.float64(16.143925303400593))"
21,"([np.int64(13), np.int64(15), np.int64(30), np.int64(41)], np.float64(14.106894141071963))","([np.int64(13), np.int64(15), np.int64(18), np.int64(30), np.int64(41)], np.float64(15.937919129786525))"
22,"([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(13.21252632318925))","([np.int64(4), np.int64(6), np.int64(11), np.int64(46)], np.float64(15.675146610262663))"
23,"([np.int64(0), np.int64(6), np.int64(31), np.int64(42)], np.float64(13.9576479415928))","([np.int64(0), np.int64(6), np.int64(25), np.int64(27), np.int64(31), np.int64(42)], np.float64(17.91989261081483))"
24,"([np.int64(1), np.int64(8), np.int64(14), np.int64(37)], np.float64(12.273541950040787))","([np.int64(1), np.int64(8), np.int64(14), np.int64(19), np.int64(37)], np.float64(17.622801741651703))"
25,"([np.int64(2), np.int64(13), np.int64(20), np.int64(26)], np.float64(13.86215498368302))","([np.int64(2), np.int64(13), np.int64(20), np.int64(26), np.int64(42)], np.float64(17.862187762395987))"
26,"([np.int64(25), np.int64(38), np.int64(47), np.int64(48)], np.float64(13.049805531031245))","([np.int64(4), np.int64(25), np.int64(37), np.int64(38), np.int64(47), np.int64(48)], np.float64(18.07914214619627))"
27,"([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(12.416748858697403))","([np.int64(6), np.int64(9), np.int64(19), np.int64(44)], np.float64(16.390037530540926))"
28,"([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(12.643097855822768))","([np.int64(19), np.int64(35), np.int64(38), np.int64(44)], np.float64(14.58370301144816))"
29,"([np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(12.097944931358048))","([np.int64(2), np.int64(8), np.int64(14), np.int64(38), np.int64(41)], np.float64(17.512694371487516))"
30,"([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(12.354533023660402))","([np.int64(20), np.int64(21), np.int64(34), np.int64(35)], np.float64(14.291838402667837))"
31,"([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(13.578694289235314))","([np.int64(13), np.int64(26), np.int64(28), np.int64(37)], np.float64(17.820264927168843))"
32,"([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(13.72373798010528))","([np.int64(8), np.int64(9), np.int64(26), np.int64(37)], np.float64(16.643475807238183))"
33,"([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(13.537683679491378))","([np.int64(5), np.int64(23), np.int64(44), np.int64(45)], np.float64(16.20415013998189))"
34,"([np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(13.246553845764296))","([np.int64(1), np.int64(2), np.int64(11), np.int64(21), np.int64(24)], np.float64(16.3434168298844))"
35,"([np.int64(7), np.int64(30), np.int64(47), np.int64(49)], np.float64(13.31773300204012))","([np.int64(7), np.int64(14), np.int64(29), np.int64(30), np.int64(47), np.int64(49)], np.float64(19.20594356208996))"
36,"([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.160055577164202))","([np.int64(11), np.int64(17), np.int64(35), np.int64(41)], np.float64(14.923668649757118))"
37,"([np.int64(4), np.int64(15), np.int64(24), np.int64(44)], np.float64(12.272952302828594))","([np.int64(4), np.int64(5), np.int64(15), np.int64(24), np.int64(30), np.int64(44)], np.float64(17.548344485960232))"
38,"([np.int64(20), np.int64(25), np.int64(26), np.int64(28)], np.float64(13.799361065729311))","([np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(42)], np.float64(17.278903224744223))"
39,"([np.int64(5), np.int64(21), np.int64(25), np.int64(43)], np.float64(13.472571868805561))","([np.int64(1), np.int64(5), np.int64(21), np.int64(25), np.int64(43), np.int64(45)], np.float64(16.630727741007657))"
40,"([np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(12.565955947637317))","([np.int64(2), np.int64(29), np.int64(33), np.int64(35), np.int64(44)], np.float64(16.291231157312538))"
41,"([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(13.029110754333706))","([np.int64(3), np.int64(6), np.int64(11), np.int64(14)], np.float64(14.48513497614041))"
42,"([np.int64(6), np.int64(15), np.int64(43), np.int64(49)], np.float64(13.781433509056857))","([np.int64(6), np.int64(13), np.int64(15), np.int64(40), np.int64(43), np.int64(49)], np.float64(18.31455203577436))"
43,"([np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(12.967939121881452))","([np.int64(1), np.int64(24), np.int64(30), np.int64(35), np.int64(45)], np.float64(18.1141992822434))"
44,"([np.int64(16), np.int64(22), np.int64(38), np.int64(46)], np.float64(12.509873012737255))","([np.int64(3), np.int64(16), np.int64(22), np.int64(33), np.int64(38), np.int64(45), np.int64(46)], np.float64(18.28132098403391))"
45,"([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(12.454814206389067))","([np.int64(8), np.int64(19), np.int64(26), np.int64(45)], np.float64(15.990504410355035))"
46,"([np.int64(0), np.int64(10), np.int64(15), np.int64(16)], np.float64(13.478614097693237))","([np.int64(0), np.int64(10), np.int64(15), np.int64(16), np.int64(29), np.int64(36)], np.float64(18.782142851760188))"
47,"([np.int64(1), np.int64(10), np.int64(13), np.int64(48)], np.float64(12.493797836898944))","([np.int64(1), np.int64(10), np.int64(13), np.int64(23), np.int64(48)], np.float64(17.05303104110334))"
48,"([np.int64(0), np.int64(20), np.int64(24), np.int64(42)], np.float64(12.705638608680017))","([np.int64(0), np.int64(20), np.int64(24), np.int64(28), np.int64(42), np.int64(47)], np.float64(18.212438868966682))"
49,"([np.int64(0), np.int64(21), np.int64(26), np.int64(30)], np.float64(12.712865515818798))","([np.int64(0), np.int64(21), np.int64(26), np.int64(30), np.int64(36)], np.float64(16.907042666488305))"
